GEOID,NAME,state,county,tract,pct_age65p,pct_alone65p,poverty_rate,pop_total
36005022500,"Census Tract 225, Bronx County, New York",36,005,022500,7.17,77.34,22.61,8937
36005022701,"Census Tract 227.01, Bronx County, New York",36,005,022701,9.73,79.27,35.0,4748
36005022702,"Census Tract 227.02, Bronx County, New York",36,005,022702,16.93,67.66,34.94,1494
36005022703,"Census Tract 227.03, Bronx County, New York",36,005,022703,9.1,77.54,37.03,1858
36005022800,"Census Tract 228, Bronx County, New York",36,005,022800,13.31,74.68,16.26,6238
36005022901,"Census Tract 229.01, Bronx County, New York",36,005,022901,7.2,81.89,32.64,5196
36005022902,"Census Tract 229.02, Bronx County, New York",36,005,022902,7.93,83.87,35.06,3416
36005019700,"Census Tract 197, Bronx County, New York",36,005,019700,7.84,77.14,50.62,7126
36005023000,"Census Tract 230, Bronx County, New York",36,005,023000,8.93,77.55,24.67,2821
36005023100,"Census Tract 231, Bronx County, New York",36,005,023100,13.38,81.73,35.64,1569
36005023200,"Census Tract 232, Bronx County, New York",36,005,023200,15.16,70.27,19.48,2382
36005023301,"Census Tract 233.01, Bronx County, New York",36,005,023301,10.66,76.83,26.99,3855
36005023302,"Census Tract 233.02, Bronx County, New York",36,005,023302,6.37,79.19,35.62,3581
36005023501,"Census Tract 235.01, Bronx County, New York",36,005,023501,11.76,69.42,47.73,3222
36005023502,"Census Tract 235.02, Bronx County, New York",36,005,023502,15.67,58.08,27.54,4346
36005023600,"Census Tract 236, Bronx County, New York",36,005,023600,16.03,59.23,20.49,1609
36047054600,"Census Tract 546, Kings County, New York",36,047,054600,21.11,62.43,21.12,4798
36047054700,"Census Tract 547, Kings County, New York",36,047,054700,3.7,90.43,31.33,5970
36047054800,"Census Tract 548, Kings County, New York",36,047,054800,18.56,61.25,13.69,2134
36047054900,"Census Tract 549, Kings County, New York",36,047,054900,0.9,98.42,26.02,4434
36047055000,"Census Tract 550, Kings County, New York",36,047,055000,18.9,67.68,15.74,3223
36047055100,"Census Tract 551, Kings County, New York",36,047,055100,14.23,82.46,13.77,5033
36047055200,"Census Tract 552, Kings County, New York",36,047,055200,22.58,61.65,11.31,3393
36047055300,"Census Tract 553, Kings County, New York",36,047,055300,8.84,85.89,20.14,2942
36047055400,"Census Tract 554, Kings County, New York",36,047,055400,13.04,71.32,11.27,4064
36047055500,"Census Tract 555, Kings County, New York",36,047,055500,2.51,95.43,7.5,8541
36047055600,"Census Tract 556, Kings County, New York",36,047,055600,18.1,59.55,26.37,3657
36047055700,"Census Tract 557, Kings County, New York",36,047,055700,5.82,91.06,10.47,1633
36047055800,"Census Tract 558, Kings County, New York",36,047,055800,20.35,53.33,15.71,2496
36047056000,"Census Tract 560, Kings County, New York",36,047,056000,28.38,48.48,12.51,3390
36047056100,"Census Tract 561, Kings County, New York",36,047,056100,12.05,78.01,3.73,3561
36047056200,"Census Tract 562, Kings County, New York",36,047,056200,21.81,42.88,1.09,1747
36047056301,"Census Tract 563.01, Kings County, New York",36,047,056301,13.47,73.32,15.84,4024
36047056302,"Census Tract 563.02, Kings County, New York",36,047,056302,2.71,93.3,16.92,1513
36047056400,"Census Tract 564, Kings County, New York",36,047,056400,20.84,60.17,7.69,2491
36047056500,"Census Tract 565, Kings County, New York",36,047,056500,12.68,80.35,7.8,3177
36047056600,"Census Tract 566, Kings County, New York",36,047,056600,19.18,62.62,11.72,2748
36047056800,"Census Tract 568, Kings County, New York",36,047,056800,21.46,66.05,17.12,1449
36047056900,"Census Tract 569, Kings County, New York",36,047,056900,17.06,72.84,4.04,1559
36047057000,"Census Tract 570, Kings County, New York",36,047,057000,32.69,46.81,6.59,3576
36047057100,"Census Tract 571, Kings County, New York",36,047,057100,11.27,78.19,10.62,3956
36047057200,"Census Tract 572, Kings County, New York",36,047,057200,17.39,67.83,29.7,5222
36047057300,"Census Tract 573, Kings County, New York",36,047,057300,9.95,81.64,9.65,2321
36047057400,"Census Tract 574, Kings County, New York",36,047,057400,24.37,56.71,13.3,2934
36047057500,"Census Tract 575, Kings County, New York",36,047,057500,11.88,84.46,10.85,3873
36047057600,"Census Tract 576, Kings County, New York",36,047,057600,19.57,57.24,10.44,3005
36047057800,"Census Tract 578, Kings County, New York",36,047,057800,19.0,60.24,23.98,2827
36047057901,"Census Tract 579.01, Kings County, New York",36,047,057901,14.36,77.78,26.51,1149
36047057902,"Census Tract 579.02, Kings County, New York",36,047,057902,,,,0
36047058000,"Census Tract 580, Kings County, New York",36,047,058000,16.2,58.83,20.69,4099
36047058200,"Census Tract 582, Kings County, New York",36,047,058200,8.1,78.23,11.04,2554
36047058400,"Census Tract 584, Kings County, New York",36,047,058400,16.83,68.32,10.08,3530
36047058600,"Census Tract 586, Kings County, New York",36,047,058600,18.71,61.72,14.4,2689
36047058800,"Census Tract 588, Kings County, New York",36,047,058800,19.6,62.1,5.37,3357
36047058901,"Census Tract 589.01, Kings County, New York",36,047,058901,16.5,76.01,5.54,1624
36047058902,"Census Tract 589.02, Kings County, New York",36,047,058902,,,,0
36047059000,"Census Tract 590, Kings County, New York",36,047,059000,14.58,67.61,19.69,1722
36047059100,"Census Tract 591, Kings County, New York",36,047,059100,11.99,78.89,7.55,3595
36047059200,"Census Tract 592, Kings County, New York",36,047,059200,16.94,69.7,12.88,4013
36047059300,"Census Tract 593, Kings County, New York",36,047,059300,10.7,80.02,14.47,2121
36047059402,"Census Tract 594.02, Kings County, New York",36,047,059402,19.99,61.03,6.31,5248
36047059403,"Census Tract 594.03, Kings County, New York",36,047,059403,18.74,62.28,16.31,3367
36005023703,"Census Tract 237.03, Bronx County, New York",36,005,023703,4.54,85.37,44.61,5662
36005023704,"Census Tract 237.04, Bronx County, New York",36,005,023704,5.84,86.61,50.33,3838
36005023800,"Census Tract 238, Bronx County, New York",36,005,023800,9.25,77.12,12.57,2281
36005023900,"Census Tract 239, Bronx County, New York",36,005,023900,5.96,82.37,28.69,7947
36005024000,"Census Tract 240, Bronx County, New York",36,005,024000,9.0,75.04,31.03,3932
36005024100,"Census Tract 241, Bronx County, New York",36,005,024100,9.01,75.37,33.03,6546
36005024300,"Census Tract 243, Bronx County, New York",36,005,024300,6.53,82.22,35.2,5467
36005024400,"Census Tract 244, Bronx County, New York",36,005,024400,14.19,74.63,6.7,2015
36005024501,"Census Tract 245.01, Bronx County, New York",36,005,024501,12.45,73.71,43.38,4804
36005024502,"Census Tract 245.02, Bronx County, New York",36,005,024502,9.58,78.47,26.89,3632
36005024600,"Census Tract 246, Bronx County, New York",36,005,024600,18.47,65.24,16.59,2095
36005024700,"Census Tract 247, Bronx County, New York",36,005,024700,14.64,75.77,15.37,1906
36005024800,"Census Tract 248, Bronx County, New York",36,005,024800,23.35,69.18,8.55,3178
36005024900,"Census Tract 249, Bronx County, New York",36,005,024900,,,,0
36005025000,"Census Tract 250, Bronx County, New York",36,005,025000,21.27,58.29,7.65,2604
36005025100,"Census Tract 251, Bronx County, New York",36,005,025100,9.75,72.75,33.65,6430
36005025200,"Census Tract 252, Bronx County, New York",36,005,025200,13.15,72.97,10.95,2677
36005025300,"Census Tract 253, Bronx County, New York",36,005,025300,5.54,83.11,31.01,6155
36005025400,"Census Tract 254, Bronx County, New York",36,005,025400,19.4,62.52,13.18,1912
36005025500,"Census Tract 255, Bronx County, New York",36,005,025500,13.38,57.09,25.48,7726
36005025600,"Census Tract 256, Bronx County, New York",36,005,025600,21.01,62.09,10.09,1547
36005025700,"Census Tract 257, Bronx County, New York",36,005,025700,9.01,77.68,14.03,1732
36005026100,"Census Tract 261, Bronx County, New York",36,005,026100,22.47,72.92,15.12,1994
36005026300,"Census Tract 263, Bronx County, New York",36,005,026300,26.35,53.4,23.28,6314
36005026400,"Census Tract 264, Bronx County, New York",36,005,026400,13.79,67.32,8.32,5411
36005026500,"Census Tract 265, Bronx County, New York",36,005,026500,9.37,79.44,18.88,7426
36005026601,"Census Tract 266.01, Bronx County, New York",36,005,026601,16.73,69.04,6.79,3108
36005026602,"Census Tract 266.02, Bronx County, New York",36,005,026602,20.0,66.06,17.98,5229
36005026701,"Census Tract 267.01, Bronx County, New York",36,005,026701,6.42,81.81,22.5,3986
36005026702,"Census Tract 267.02, Bronx County, New York",36,005,026702,14.07,62.0,37.21,7862
36005026900,"Census Tract 269, Bronx County, New York",36,005,026900,8.02,86.22,25.19,3652
36005027300,"Census Tract 273, Bronx County, New York",36,005,027300,17.37,69.23,28.94,7312
36005027401,"Census Tract 274.01, Bronx County, New York",36,005,027401,15.23,70.05,4.3,5042
36005027402,"Census Tract 274.02, Bronx County, New York",36,005,027402,22.89,69.49,8.59,3442
36005027600,"Census Tract 276, Bronx County, New York",36,005,027600,5.75,66.44,70.11,261
36005027700,"Census Tract 277, Bronx County, New York",36,005,027700,15.57,67.46,30.38,4503
36005027900,"Census Tract 279, Bronx County, New York",36,005,027900,16.12,75.33,10.37,7884
36005023702,"Census Tract 237.02, Bronx County, New York",36,005,023702,5.66,83.33,32.11,1395
36005028100,"Census Tract 281, Bronx County, New York",36,005,028100,26.77,58.02,6.56,3799
36005028300,"Census Tract 283, Bronx County, New York",36,005,028300,9.73,78.64,40.64,2086
36005028400,"Census Tract 284, Bronx County, New York",36,005,028400,53.89,,78.99,527
36005028500,"Census Tract 285, Bronx County, New York",36,005,028500,12.21,78.37,15.12,3538
36005028600,"Census Tract 286, Bronx County, New York",36,005,028600,32.35,64.68,9.27,949
36005028700,"Census Tract 287, Bronx County, New York",36,005,028700,12.23,72.62,4.39,3246
36005028800,"Census Tract 288, Bronx County, New York",36,005,028800,16.0,59.78,16.58,3251
36005028900,"Census Tract 289, Bronx County, New York",36,005,028900,17.16,75.71,29.29,4609
36047059404,"Census Tract 594.04, Kings County, New York",36,047,059404,23.38,61.14,18.48,3811
36047059600,"Census Tract 596, Kings County, New York",36,047,059600,26.19,53.83,11.93,2264
36047059800,"Census Tract 598, Kings County, New York",36,047,059800,16.25,70.52,14.27,3526
36047060000,"Census Tract 600, Kings County, New York",36,047,060000,18.23,68.3,9.55,5963
36047060600,"Census Tract 606, Kings County, New York",36,047,060600,24.98,54.82,11.34,2830
36047060800,"Census Tract 608, Kings County, New York",36,047,060800,22.0,65.09,16.02,3673
36047061002,"Census Tract 610.02, Kings County, New York",36,047,061002,29.06,53.48,11.02,5035
36047061003,"Census Tract 610.03, Kings County, New York",36,047,061003,15.66,62.72,32.49,1705
36047061004,"Census Tract 610.04, Kings County, New York",36,047,061004,26.84,52.4,17.62,5913
36047061200,"Census Tract 612, Kings County, New York",36,047,061200,31.64,55.96,2.17,1062
36047061600,"Census Tract 616, Kings County, New York",36,047,061600,55.27,39.47,8.15,1424
36047062000,"Census Tract 620, Kings County, New York",36,047,062000,21.82,56.92,5.85,1847
36047062200,"Census Tract 622, Kings County, New York",36,047,062200,29.25,61.83,13.78,2540
36047062600,"Census Tract 626, Kings County, New York",36,047,062600,23.7,49.86,9.69,2776
36047062800,"Census Tract 628, Kings County, New York",36,047,062800,17.72,61.51,7.4,4702
36047063200,"Census Tract 632, Kings County, New York",36,047,063200,29.19,48.3,7.28,1497
36047063600,"Census Tract 636, Kings County, New York",36,047,063600,16.91,63.33,11.27,1242
36047063800,"Census Tract 638, Kings County, New York",36,047,063800,14.16,70.98,5.1,2048
36047064000,"Census Tract 640, Kings County, New York",36,047,064000,17.13,65.1,2.66,1623
36047064200,"Census Tract 642, Kings County, New York",36,047,064200,23.94,52.61,12.44,2243
36047064400,"Census Tract 644, Kings County, New York",36,047,064400,10.2,74.01,14.22,2980
36047064600,"Census Tract 646, Kings County, New York",36,047,064600,18.74,55.74,6.56,1996
36047064800,"Census Tract 648, Kings County, New York",36,047,064800,15.2,60.18,3.92,2349
36047065000,"Census Tract 650, Kings County, New York",36,047,065000,15.76,61.39,10.6,1542
36047065200,"Census Tract 652, Kings County, New York",36,047,065200,29.28,55.22,1.12,1076
36047065400,"Census Tract 654, Kings County, New York",36,047,065400,23.78,53.32,4.2,1451
36047065600,"Census Tract 656, Kings County, New York",36,047,065600,14.16,70.34,4.0,1752
36047065800,"Census Tract 658, Kings County, New York",36,047,065800,20.8,57.78,3.51,1740
36047066000,"Census Tract 660, Kings County, New York",36,047,066000,14.51,67.54,3.64,2067
36047066200,"Census Tract 662, Kings County, New York",36,047,066200,31.3,50.35,7.69,1326
36047066600,"Census Tract 666, Kings County, New York",36,047,066600,,,,0
36047067000,"Census Tract 670, Kings County, New York",36,047,067000,13.3,68.44,9.35,2888
36047067200,"Census Tract 672, Kings County, New York",36,047,067200,15.07,63.51,2.95,1832
36047067400,"Census Tract 674, Kings County, New York",36,047,067400,11.42,69.98,5.74,1848
36047067600,"Census Tract 676, Kings County, New York",36,047,067600,12.24,72.48,14.54,1773
36047067800,"Census Tract 678, Kings County, New York",36,047,067800,15.25,60.19,7.71,3122
36047068000,"Census Tract 680, Kings County, New York",36,047,068000,11.05,74.56,1.11,2153
36047068200,"Census Tract 682, Kings County, New York",36,047,068200,24.88,53.56,6.57,2480
36047068600,"Census Tract 686, Kings County, New York",36,047,068600,15.16,65.76,4.98,1596
36047068800,"Census Tract 688, Kings County, New York",36,047,068800,20.04,61.3,5.1,1796
36047069000,"Census Tract 690, Kings County, New York",36,047,069000,14.44,61.1,4.37,1994
36047069200,"Census Tract 692, Kings County, New York",36,047,069200,14.59,67.3,1.08,2434
36047069601,"Census Tract 696.01, Kings County, New York",36,047,069601,17.66,64.49,6.36,3114
36047069602,"Census Tract 696.02, Kings County, New York",36,047,069602,22.77,59.66,7.7,5247
36047069800,"Census Tract 698, Kings County, New York",36,047,069800,15.03,72.27,0.83,1351
36047070000,"Census Tract 700, Kings County, New York",36,047,070000,20.01,61.66,4.51,1419
36047070201,"Census Tract 702.01, Kings County, New York",36,047,070201,30.81,50.23,1.72,5690
36005029301,"Census Tract 293.01, Bronx County, New York",36,005,029301,45.88,40.88,2.07,1772
36005029302,"Census Tract 293.02, Bronx County, New York",36,005,029302,28.42,56.56,7.72,5546
36005029500,"Census Tract 295, Bronx County, New York",36,005,029500,20.09,63.5,11.63,4401
36005029600,"Census Tract 296, Bronx County, New York",36,005,029600,14.89,71.36,10.09,1807
36005029700,"Census Tract 297, Bronx County, New York",36,005,029700,32.16,54.49,4.17,3946
36005030000,"Census Tract 300, Bronx County, New York",36,005,030000,15.42,69.54,10.65,6407
36005030100,"Census Tract 301, Bronx County, New York",36,005,030100,40.6,58.74,6.64,1463
36005030201,"Census Tract 302.01, Bronx County, New York",36,005,030201,19.54,58.52,12.04,3813
36005030202,"Census Tract 302.02, Bronx County, New York",36,005,030202,25.43,53.54,6.11,5128
36005030701,"Census Tract 307.01, Bronx County, New York",36,005,030701,26.67,50.15,2.23,5826
36005030900,"Census Tract 309, Bronx County, New York",36,005,030900,45.2,40.71,5.97,4392
36005031000,"Census Tract 310, Bronx County, New York",36,005,031000,36.64,57.03,7.75,4552
36005031200,"Census Tract 312, Bronx County, New York",36,005,031200,17.57,64.82,2.75,1531
36005031400,"Census Tract 314, Bronx County, New York",36,005,031400,26.24,59.02,1.31,2085
36005031600,"Census Tract 316, Bronx County, New York",36,005,031600,21.84,61.11,12.39,1978
36005031800,"Census Tract 318, Bronx County, New York",36,005,031800,25.42,44.96,6.3,2215
36005031900,"Census Tract 319, Bronx County, New York",36,005,031900,12.06,,71.19,141
36005032300,"Census Tract 323, Bronx County, New York",36,005,032300,39.11,48.53,6.17,4429
36005032400,"Census Tract 324, Bronx County, New York",36,005,032400,13.12,68.46,44.95,3286
36005032600,"Census Tract 326, Bronx County, New York",36,005,032600,16.86,70.59,15.84,3695
36005032800,"Census Tract 328, Bronx County, New York",36,005,032800,13.79,67.12,26.71,3989
36005033000,"Census Tract 330, Bronx County, New York",36,005,033000,12.08,77.86,21.66,5456
36005033201,"Census Tract 332.01, Bronx County, New York",36,005,033201,15.5,70.76,31.29,5303
36005033202,"Census Tract 332.02, Bronx County, New York",36,005,033202,27.35,64.5,18.21,3821
36005033400,"Census Tract 334, Bronx County, New York",36,005,033400,30.77,0.0,23.08,13
36005033500,"Census Tract 335, Bronx County, New York",36,005,033500,18.61,63.16,10.36,2042
36005033601,"Census Tract 336.01, Bronx County, New York",36,005,033601,9.26,80.73,28.82,5121
